Sales_ID,Date,Region,Country,City,Sales_Team,Account_Manager,Product_ID,Units_Sold,Revenue,Profit_Margin,Profit,Customer_ID,,,,,
9900,14-06-22,Europe,Spain,London,TTD,Carlos Lopez,1051,255,200512.85,0.29,58148.73,77,,,,,
9901,18-01-23,Europe,Germany,Zurich,PPG,Aki Tanaka,1024,183,179547.1507,0.3,55786.18,412,,,,,
9902,16-11-22,Europe,UK,Amsterdam,PPG,Aki Tanaka,1053,100,199481.59,0.38,75803,519,,,,,
9903,11-09-22,Europe,Germany,Manchester,PPG,Aki Tanaka,1036,79,220981.72,0.44,97231.96,417,,,,,
9904,28-09-22,Europe,Germany,Paris,BPD,John Doe,1036,143,553715.3,0.38,210411.81,514,,,,,
9905,26-06-23,Europe,UK,Rotterdam,TTD,Jane Smith,1014,424,276369.07,0.29,80147.03,562,,,,,
9906,12-02-22,Europe,Spain,Amsterdam,BPD,John Doe,1054,436,366726.91,0.26,95349,830,,,,,
9907,24-08-22,Europe,Austria,Madrid,PPG,Carlos Lopez,1039,378,281454.35,0.27,75992.67,947,,,,,
9908,18-11-22,Europe,Netherlands,Rome,LSG,Carlos Lopez,1027,213,220568.83,0.26,57347.9,494,,,,,
9909,06-02-22,Europe,Italy,Seville,BPD,Jane Smith,1033,478,53952.92,0.37,19962.58,763,,,,,
9910,30-08-22,Europe,Spain,Paris,PPG,John Doe,1054,17,513808.22,0.41,210661.37,421,,,,,
9911,01-06-22,Europe,Italy,Salzburg,TTD,John Doe,1038,76,255049.1247,0.27,64725.51,674,,,,,
9912,07-11-22,Europe,France,Rome,PPG,Jane Smith,1003,455,580036.6,0.27,156609.88,575,,,,,
9913,06-06-23,Europe,Spain,Gothenburg,TTD,Carlos Lopez,1027,499,151229.12,0.21,31758.12,8,,,,,
9914,05-02-23,Europe,France,Stockholm,TTD,Aki Tanaka,1036,425,262199.9905,0.32,89892.08,292,,,,,
9915,27-03-22,Europe,Austria,London,PPG,John Doe,1032,202,166877.85,0.4,66751.14,645,,,,,
9916,01-11-22,Europe,Germany,Lund,PPG,Jane Smith,1028,80,37843.72955,0.26,9248.16,2,,,,,
9917,11-11-22,Europe,UK,Munich,TTD,Jane Smith,1015,6,96962.03,0.36,34906.33,178,,,,,
9918,07-10-22,Europe,Netherlands,Vienna,LSG,Aki Tanaka,1029,341,317742.56,0.3,95322.77,566,,,,,
9919,30-10-22,Europe,UK,Basel,TTD,John Doe,1054,278,58056.93,0.36,20900.49,12,,,,,
9920,03-01-23,Europe,Austria,Dortmund,TTD,John Doe,1017,359,75534.22,0.33,24926.29,51,,,,,
9921,26-04-23,Europe,Spain,Hamburg,BPD,John Doe,1010,45,36729.33848,0.28,10845.77,744,,,,,
9922,25-01-23,Europe,Netherlands,Amsterdam,TTD,John Doe,1044,397,277245.8779,0.41,117726.92,423,,,,,
9923,04-02-23,Europe,Germany,Naples,BPD,John Doe,1017,363,128076.7619,0.3,40521.07,511,,,,,
9924,21-01-23,Europe,France,Bilbao,LSG,John Doe,1025,325,19600.07085,0.3,6089.84,764,,,,,
9925,28-03-23,Europe,Sweden,Ghent,BPD,Carlos Lopez,1040,260,31677.68,0.43,13621.4,222,,,,,
9926,03-11-22,Europe,Netherlands,Ghent,TTD,Aki Tanaka,1045,84,16399.9,0.19,3115.98,889,,,,,
9927,09-02-22,Europe,France,Rome,BPD,John Doe,1047,195,568702.89,0.39,221794.13,262,,,,,
9928,19-01-23,Europe,Austria,Brussels,BPD,John Doe,1010,24,292941.5494,0.43,130459.67,711,,,,,
9929,29-03-22,Europe,UK,Rotterdam,LSG,Jane Smith,1049,470,120478.22,0.41,49396.07,615,,,,,
9930,09-08-22,Europe,Netherlands,Rotterdam,PPG,Aki Tanaka,1016,439,107447.07,0.31,33308.59,873,,,,,
9931,15-12-22,Europe,Sweden,Gothenburg,PPG,Aki Tanaka,1005,435,187787.89,0.25,46946.97,892,,,,,
9932,30-01-23,Europe,Switzerland,Edinburgh,LSG,Carlos Lopez,1040,73,20949.06472,0.26,5641.11,722,,,,,
9933,26-06-23,Europe,UK,Milan,BPD,Jane Smith,1058,95,110065.67,0.32,35221.01,258,,,,,
9934,09-09-22,Europe,France,Glasgow,BPD,John Doe,1059,399,42324.5,0.5,21162.25,424,,,,,
9935,21-08-22,Europe,Germany,Rotterdam,PPG,Carlos Lopez,1030,170,236265.7,0.24,56703.77,708,,,,,
9936,31-01-23,Europe,Netherlands,Manchester,LSG,Carlos Lopez,1032,455,177891.2289,0.2,36847.78,995,,,,,
9937,17-12-22,Europe,Netherlands,Utrecht,PPG,Carlos Lopez,1018,463,54535.57,0.32,17451.38,3,,,,,
9938,15-04-22,Europe,Austria,Brussels,PPG,John Doe,1012,464,102901.75,0.22,22638.38,587,,,,,
9939,29-04-23,Europe,Sweden,Vienna,LSG,John Doe,1027,486,384892.3446,0.41,166422.66,350,,,,,
9940,21-06-23,Europe,Germany,Lausanne,LSG,Aki Tanaka,1045,144,61329.01,0.17,10425.93,72,,,,,
9941,08-11-22,Europe,Sweden,Manchester,PPG,Carlos Lopez,1028,324,86291.38,0.2,17258.28,842,,,,,
9942,12-06-23,Europe,Spain,Marseille,TTD,John Doe,1020,33,50755.36,0.3,15226.61,531,,,,,
9943,10-09-22,Europe,France,Rome,PPG,Aki Tanaka,1032,281,479308.94,0.29,138999.59,85,,,,,
9944,17-05-22,Europe,Austria,Zurich,TTD,John Doe,1054,132,263725.67,0.39,102853.01,954,,,,,
9945,28-05-22,Europe,Belgium,Antwerp,BPD,Jane Smith,1044,15,68252.57,0.19,12967.99,687,,,,,
9946,01-02-23,Europe,Switzerland,Naples,TTD,Jane Smith,1023,268,71891.94054,0.24,17869.74,392,,,,,
9947,16-05-22,Europe,Austria,Rome,LSG,Carlos Lopez,1003,365,204638.7,0.37,75716.32,519,,,,,
9948,04-08-22,Europe,Italy,Ghent,LSG,Aki Tanaka,1003,105,75101.54,0.45,33795.69,997,,,,,
9949,06-08-22,Europe,Germany,Barcelona,PPG,Aki Tanaka,1019,36,131043.53,0.23,30140.01,741,,,,,
9950,01-05-22,Europe,UK,Brussels,BPD,Carlos Lopez,1042,168,477543.8899,0.28,125677.98,898,,,,,
9951,03-06-22,Europe,Switzerland,Salzburg,TTD,Aki Tanaka,1039,458,180695.95,0.28,50594.87,603,,,,,
9952,04-01-22,Europe,France,Antwerp,TTD,Aki Tanaka,1017,130,187055.28,0.36,67339.9,625,,,,,
9953,20-04-23,Europe,Switzerland,Amsterdam,TTD,John Doe,1032,328,345379.6102,0.32,116556.37,858,,,,,
9954,10-12-22,Europe,Belgium,Vienna,LSG,Carlos Lopez,1031,452,245522.56,0.36,88388.12,121,,,,,
9955,10-01-23,Europe,Netherlands,Uppsala,BPD,Aki Tanaka,1046,472,102609.5898,0.21,22796.88,406,,,,,
9956,20-04-22,Europe,Switzerland,Stockholm,LSG,Jane Smith,1057,196,587395.19,0.24,140974.85,997,,,,,
9957,28-06-22,Europe,Belgium,Rotterdam,LSG,Carlos Lopez,1057,240,63563.22,0.16,10170.12,204,,,,,
9958,27-01-22,Europe,Switzerland,Innsbruck,LSG,John Doe,1009,396,50997.72808,0.45,21570.05,946,,,,,
9959,13-07-22,Europe,Austria,Berlin,LSG,Jane Smith,1035,240,348287.06,0.44,153246.31,881,,,,,
9960,17-03-22,Europe,UK,Malmo,TTD,Jane Smith,1017,84,29322.23,0.36,10556,116,,,,,
9961,15-10-22,Europe,Switzerland,Ghent,TTD,Carlos Lopez,1059,163,66225.21,0.31,20529.82,112,,,,,
9962,16-01-22,Europe,Belgium,Bruges,BPD,Carlos Lopez,1016,163,149423.7917,0.4,56178.17,795,,,,,
9963,06-03-23,Europe,Austria,Marseille,BPD,John Doe,1040,393,148527.31,0.18,26734.92,107,,,,,
9964,24-03-22,Europe,Italy,Rotterdam,BPD,John Doe,1016,203,68385.95,0.49,33509.12,690,,,,,
9965,09-06-23,Europe,Sweden,Eindhoven,BPD,Jane Smith,1022,440,119020.8,0.48,57129.98,109,,,,,
9966,21-09-22,Europe,Belgium,Glasgow,TTD,Carlos Lopez,1029,30,38834.8,0.2,7766.96,175,,,,,
9967,01-03-23,Europe,France,Bern,PPG,Aki Tanaka,1011,37,363797.2365,0.5,188389.3,425,,,,,
9968,25-12-22,Europe,Netherlands,Florence,BPD,Carlos Lopez,1010,82,56116.13,0.31,17396,438,,,,,
9969,04-04-23,Europe,Sweden,Brussels,PPG,Carlos Lopez,1049,164,316171.153,0.32,106699.3,898,,,,,
9970,04-04-23,Europe,Belgium,Berlin,PPG,Jane Smith,1035,310,100579.8384,0.3,31821.56,304,,,,,
9971,05-09-22,Europe,Sweden,Uppsala,PPG,John Doe,1005,128,88204.47,0.43,37927.92,746,,,,,
9972,03-11-22,Europe,Netherlands,Florence,BPD,Jane Smith,1044,316,56786.57,0.37,21011.03,679,,,,,
9973,07-08-22,Europe,Netherlands,Ghent,LSG,Aki Tanaka,1016,365,53036.67,0.33,17502.1,907,,,,,
9974,27-12-22,Europe,Switzerland,Amsterdam,TTD,Aki Tanaka,1013,462,436742.79,0.18,78613.7,927,,,,,
9975,10-10-22,Europe,Belgium,Utrecht,PPG,John Doe,1007,214,58314.34,0.33,19243.73,122,,,,,
9976,03-12-22,Europe,Belgium,Edinburgh,BPD,Carlos Lopez,1025,198,45121.21,0.19,8573.03,418,,,,,
9977,30-06-22,Europe,Netherlands,Birmingham,BPD,Jane Smith,1034,99,114009.02,0.42,47883.79,64,,,,,
9978,24-05-23,Europe,Germany,Bern,LSG,Aki Tanaka,1051,68,434189.0057,0.29,134901.14,841,,,,,
9979,30-01-22,Europe,Spain,Barcelona,BPD,Carlos Lopez,1024,358,182476.2715,0.36,61744.28,744,,,,,
9980,11-03-23,Europe,Switzerland,Antwerp,BPD,John Doe,1051,63,126989.8938,0.33,45560.21,697,,,,,
9981,12-11-22,Europe,Spain,Zurich,BPD,Aki Tanaka,1052,239,258173.12,0.26,67125.01,958,,,,,
9982,24-04-22,Europe,UK,Salzburg,LSG,John Doe,1050,497,85608.18,0.48,41091.93,992,,,,,
9983,07-03-22,Europe,Austria,Bern,BPD,Jane Smith,1003,393,448741.66,0.24,107698,561,,,,,
9984,24-08-22,Europe,Italy,Amsterdam,TTD,Carlos Lopez,1003,256,427094.17,0.45,192192.38,233,,,,,
9985,22-08-22,Europe,France,Basel,BPD,Carlos Lopez,1035,382,34153.09,0.42,14344.3,25,,,,,
9986,19-01-22,Europe,Italy,Madrid,BPD,John Doe,1036,476,300265.8523,0.31,87489.41,45,,,,,
9987,13-05-23,Europe,Netherlands,Vienna,LSG,Aki Tanaka,1057,256,311683.7765,0.16,53428.5,829,,,,,
9988,01-03-23,Europe,Austria,Basel,TTD,John Doe,1044,461,40264.23179,0.26,10842.25,338,,,,,
9989,29-12-22,Europe,Switzerland,Bruges,PPG,Jane Smith,1054,499,117369.45,0.32,37558.22,226,,,,,
9990,28-12-22,Europe,Spain,Salzburg,TTD,Jane Smith,1052,167,66651.67,0.25,16662.92,669,,,,,
9991,19-05-22,Europe,Spain,Berlin,PPG,Jane Smith,1021,59,300102.15,0.25,75025.54,147,,,,,
9992,18-04-23,Europe,Spain,Innsbruck,BPD,Jane Smith,1047,138,18242.99321,0.43,8272.83,389,,,,,
9993,14-05-23,Europe,Spain,Nice,BPD,John Doe,1051,158,51990.25361,0.25,13925.18,74,,,,,
9994,12-02-23,Europe,Switzerland,Madrid,LSG,Jane Smith,1033,249,474657.71,0.31,147143.89,217,,,,,
9995,13-01-23,Europe,Italy,Glasgow,BPD,Carlos Lopez,1055,459,56348.18812,0.32,18674.84,678,,,,,
9996,14-04-23,Europe,Germany,Bern,TTD,John Doe,1023,82,135913.6101,0.49,70234.15,815,,,,,
9997,08-02-22,Europe,UK,Glasgow,TTD,Aki Tanaka,1037,428,40429.21,0.22,8894.43,818,,,,,
9998,01-06-23,Europe,Germany,Malmo,LSG,Jane Smith,1019,318,40222.385,0.18,7498.38,651,,,,,
9999,22-02-23,Europe,Netherlands,Manchester,BPD,Aki Tanaka,1022,221,215235.3948,0.45,93732.91,653,,,,,
10000,14-06-23,Europe,UK,Rome,TTD,Aki Tanaka,1051,10,478711.46,0.2,95742.29,809,,,,,
10024,09-02-23,Europe,Sweden,Copenhagen,TTD,John Doe,1016,68,18972.22,0.15,2845.83,348,,,,,
10025,27-04-23,Europe,UK,Brussels,LSG,Jane Smith,1012,304,51202.51786,0.37,19979.4,359,,,,,
10026,06-02-23,Europe,UK,Dublin,TTD,John Doe,1035,348,44654.03,0.43,19201.23,37,,,,,
10027,28-03-23,Europe,Sweden,Berlin,PPG,Jane Smith,1036,411,55010.3,0.28,15402.88,612,,,,,
10028,04-03-23,Europe,Italy,Prague,BPD,John Doe,1024,371,27556.19688,0.46,13368,355,,,,,
10029,29-01-23,Europe,Austria,Porto,PPG,Carlos Lopez,1033,311,11635.77089,0.41,4940.9,440,,,,,
10030,17-04-23,Europe,Sweden,Marseille,TTD,John Doe,1036,172,52933.75569,0.36,20096.69,689,,,,,
10031,26-04-23,Europe,Switzerland,Copenhagen,LSG,Carlos Lopez,1004,327,36106.85826,0.22,8377.25,506,,,,,
10032,06-04-23,Europe,UK,Stockholm,BPD,Jane Smith,1035,436,38333.27,0.38,14566.64,450,,,,,
10033,01-01-23,Europe,Spain,Stockholm,PPG,Aki Tanaka,1050,313,35855.17994,0.44,16339.22,565,,,,,
10034,03-05-23,Europe,France,Gothenburg,LSG,Jane Smith,1056,393,30981.62,0.41,12702.46,486,,,,,
10035,06-01-23,Europe,UK,Manchester,TTD,Aki Tanaka,1054,354,19027.37,0.35,6659.58,151,,,,,
10036,20-01-23,Europe,Netherlands,Antwerp,BPD,John Doe,1050,264,37382.28815,0.4,15486.48,127,,,,,
10037,25-02-23,Europe,Belgium,Milan,LSG,Carlos Lopez,1008,184,46006.58521,0.49,21816.34,243,,,,,
10038,01-05-23,Europe,Netherlands,Marseille,BPD,John Doe,1008,10,53500.81105,0.15,8311.48,29,,,,,
10039,01-05-23,Europe,Netherlands,Stockholm,PPG,Jane Smith,1007,193,8659.136125,0.38,3407.89,228,,,,,
10040,17-02-23,Europe,Netherlands,Porto,BPD,Carlos Lopez,1040,370,19642.36803,0.43,8173.88,107,,,,,
10041,01-05-23,Europe,Switzerland,Barcelona,BPD,Jane Smith,1025,456,46073.67353,0.37,17655.56,500,,,,,
10042,02-05-23,Europe,Netherlands,Salzburg,PPG,Aki Tanaka,1048,256,49220.34975,0.25,11908.32,148,,,,,
10043,23-01-23,Europe,Germany,Budapest,TTD,Jane Smith,1035,45,16087.83783,0.44,7331.24,694,,,,,
10044,17-02-23,Europe,Germany,Frankfurt,BPD,John Doe,1015,167,15664.55761,0.47,7124.95,560,,,,,
10045,07-04-23,Europe,Austria,Prague,PPG,John Doe,1018,302,27966.44592,0.39,9825.16,619,,,,,
10046,30-03-23,Europe,France,Marseille,LSG,John Doe,1011,231,8460.35,0.33,2791.92,696,,,,,
10047,19-02-23,Europe,Germany,Lisbon,LSG,Aki Tanaka,1030,273,46674.82181,0.28,12647.56,489,,,,,
10048,02-05-23,Europe,Italy,Hamburg,LSG,John Doe,1029,82,43233.49991,0.27,11296.66,662,,,,,
10049,14-03-23,Europe,Italy,Warsaw,TTD,Jane Smith,1023,226,52229.9,0.4,20891.96,663,,,,,
10050,15-03-23,Europe,Spain,Barcelona,PPG,Aki Tanaka,1034,483,28652.7,0.36,10314.97,162,,,,,
10051,09-05-23,Europe,Netherlands,Stockholm,PPG,Jane Smith,1019,128,40020.48,0.2,8004.1,480,,,,,
10052,15-03-23,Europe,Austria,Amsterdam,PPG,Carlos Lopez,1016,371,57467.22,0.2,11493.44,272,,,,,
10053,12-05-23,Europe,Sweden,Rotterdam,PPG,John Doe,1006,323,57734.13,0.17,9814.8,324,,,,,
10054,14-02-23,Europe,Belgium,Hamburg,TTD,Carlos Lopez,1041,332,9206.111638,0.39,3474.62,540,,,,,
10055,12-02-23,Europe,Switzerland,Seville,TTD,John Doe,1015,190,5103.64,0.26,1326.95,534,,,,,
10056,11-02-23,Europe,Netherlands,Dublin,LSG,Aki Tanaka,1009,68,53164.13293,0.16,9247.86,8,,,,,
10057,25-01-23,Europe,Belgium,Paris,PPG,Aki Tanaka,1029,164,33255.74554,0.27,9299.45,218,,,,,
10058,24-01-23,Europe,Spain,Vienna,LSG,Carlos Lopez,1042,9,42022.54009,0.44,19149.69,350,,,,,
10059,07-03-23,Europe,Netherlands,Geneva,BPD,Carlos Lopez,1002,163,61269.61232,0.24,13246.28,114,,,,,
10060,18-02-23,Europe,Sweden,Milan,BPD,John Doe,1047,451,29783.84972,0.37,10664.7,693,,,,,
10061,27-01-23,Europe,France,Birmingham,LSG,Aki Tanaka,1033,217,28228.64743,0.3,8770.78,137,,,,,
10062,29-01-23,Europe,Germany,Dublin,TTD,John Doe,1038,52,13695.30071,0.34,4822.56,426,,,,,
10063,22-02-23,Europe,Austria,Paris,BPD,Jane Smith,1023,118,56647.08729,0.36,19735.4,123,,,,,
10064,04-01-23,Europe,Switzerland,Vienna,LSG,Jane Smith,1056,346,38518.7593,0.31,12592.83,54,,,,,
10065,27-02-23,Europe,Switzerland,Birmingham,PPG,John Doe,1013,101,15411.74596,0.17,2535.52,331,,,,,
10066,04-05-23,Europe,Sweden,Antwerp,LSG,John Doe,1020,112,33935.54995,0.35,12526,409,,,,,
10067,14-05-23,Europe,Belgium,London,PPG,John Doe,1007,347,21513.62874,0.29,6684.22,98,,,,,
10068,11-04-23,Europe,Belgium,Seville,BPD,John Doe,1057,412,12044.89984,0.22,2880.9,91,,,,,
10069,20-03-23,Europe,Italy,Brussels,LSG,Carlos Lopez,1017,314,15002.82,0.46,6901.3,499,,,,,
10070,25-04-23,Europe,Germany,Vienna,PPG,Carlos Lopez,1051,467,33907.65322,0.41,14661.25,522,,,,,
10071,13-05-23,Europe,Belgium,Lisbon,TTD,Carlos Lopez,1021,152,33640.33616,0.25,9010.3,463,,,,,
10072,18-01-23,Europe,Germany,Milan,LSG,Carlos Lopez,1028,59,46777.57618,0.34,16471.89,242,,,,,
10073,22-01-23,Europe,Germany,Rotterdam,TTD,Jane Smith,1030,37,17996.95483,0.49,9133.18,396,,,,,
10074,04-04-23,Europe,UK,Lyon,LSG,John Doe,1023,104,52503.92602,0.24,13289,264,,,,,
10075,15-02-23,Europe,France,Lyon,TTD,Carlos Lopez,1021,236,34640.66268,0.48,16091.38,344,,,,,
10076,03-02-23,Europe,France,Vienna,LSG,Carlos Lopez,1049,38,16229.5,0.39,6329.5,175,,,,,
10077,10-03-23,Europe,UK,Gothenburg,TTD,Aki Tanaka,1001,409,26211.29768,0.34,9428.35,190,,,,,
10078,02-05-23,Europe,Sweden,Brussels,BPD,Aki Tanaka,1017,482,57643.41279,0.49,27334.53,215,,,,,
10079,26-04-23,Europe,Netherlands,Amsterdam,PPG,John Doe,1032,15,29678.07431,0.27,8450.62,420,,,,,
10080,10-03-23,Europe,UK,Dublin,BPD,Carlos Lopez,1024,144,50199.8872,0.25,13277.33,40,,,,,
10081,01-01-23,Europe,Italy,Birmingham,TTD,Carlos Lopez,1007,311,13315.65751,0.27,3723.52,71,,,,,
10082,12-03-23,Europe,Belgium,Gothenburg,PPG,Jane Smith,1035,250,55267.71,0.41,22659.76,219,,,,,
10083,29-04-23,Europe,Switzerland,Hamburg,TTD,Carlos Lopez,1036,388,27198.86838,0.27,7744.69,365,,,,,
10084,13-01-23,Europe,Italy,Berlin,LSG,John Doe,1014,282,54540.80109,0.19,10732.53,517,,,,,
10085,24-03-23,Europe,Sweden,Budapest,TTD,Aki Tanaka,1056,239,52634.32,0.38,20001.04,185,,,,,
10086,25-03-23,Europe,Italy,Birmingham,BPD,Aki Tanaka,1012,295,41298.15,0.23,9498.57,144,,,,,
10087,31-03-23,Europe,Netherlands,Frankfurt,PPG,Carlos Lopez,1039,441,42006.55,0.15,6300.98,395,,,,,
10088,19-04-23,Europe,Italy,Hamburg,TTD,Jane Smith,1023,383,15771.74288,0.22,3659.25,694,,,,,
10089,11-04-23,Europe,Switzerland,Amsterdam,PPG,Jane Smith,1014,384,35095.87715,0.44,16788.48,383,,,,,
10090,09-01-23,Europe,Italy,Prague,BPD,John Doe,1054,47,35222.26,0.48,16906.68,356,,,,,
10091,09-02-23,Europe,UK,Prague,PPG,Jane Smith,1025,474,23378.09,0.38,8883.67,263,,,,,
10092,12-03-23,Europe,Italy,Amsterdam,PPG,Carlos Lopez,1022,432,32809.18,0.26,8530.39,316,,,,,
10093,16-02-23,Europe,Switzerland,Antwerp,LSG,John Doe,1045,92,57972.15267,0.3,16830.87,471,,,,,
10094,29-01-23,Europe,Austria,Munich,PPG,Carlos Lopez,1049,177,5109.48818,0.22,1164.2,77,,,,,
10095,04-02-23,Europe,Belgium,London,TTD,John Doe,1037,165,26495.09697,0.46,12853.24,563,,,,,
10096,19-02-23,Europe,Netherlands,Naples,PPG,Jane Smith,1029,38,24128.11639,0.38,8873.05,469,,,,,
10097,12-02-23,Europe,Austria,Manchester,BPD,Jane Smith,1008,100,57867.71,0.18,10416.19,124,,,,,
10098,18-01-23,Europe,Spain,Rotterdam,PPG,Carlos Lopez,1011,62,56546.43411,0.28,16397.97,124,,,,,
10099,13-03-23,Europe,Austria,Seville,LSG,Aki Tanaka,1030,61,37211.33,0.34,12651.85,679,,,,,
10100,27-02-23,Europe,Spain,Budapest,BPD,Jane Smith,1059,202,36424.86237,0.43,15157.66,164,,,,,
10101,26-04-23,Europe,UK,Naples,TTD,Aki Tanaka,1022,118,51845.71675,0.47,25698.04,524,,,,,
10102,18-03-23,Europe,Italy,Copenhagen,BPD,Carlos Lopez,1015,481,5359.84,0.2,1071.97,328,,,,,
10103,15-03-23,Europe,Spain,Prague,PPG,Jane Smith,1021,8,35925.43,0.44,15807.19,496,,,,,
10104,25-04-23,Europe,Spain,Antwerp,BPD,Jane Smith,1047,294,6025.751081,0.17,1080.31,107,,,,,
10105,17-03-23,Europe,Germany,Lisbon,TTD,Aki Tanaka,1025,106,58248.92,0.23,13397.25,356,,,,,
10106,01-04-23,Europe,Germany,Rome,TTD,Carlos Lopez,1055,292,21829.8265,0.16,3617.4,565,,,,,
10107,26-03-23,Europe,Belgium,Rome,BPD,Aki Tanaka,1013,469,33644.07,0.17,5719.49,189,,,,,
10108,18-04-23,Europe,Italy,Naples,BPD,Jane Smith,1007,56,26518.27155,0.16,4474.6,122,,,,,
10109,22-01-23,Europe,UK,Barcelona,LSG,John Doe,1049,45,52283.69151,0.2,10829.87,236,,,,,
10110,25-02-23,Europe,France,Manchester,TTD,Jane Smith,1018,306,61988.75386,0.46,27595.4,23,,,,,
10111,27-02-23,Europe,Germany,Hamburg,LSG,Aki Tanaka,1012,20,9053.252863,0.25,2190.34,285,,,,,
10112,02-05-23,Europe,Sweden,Porto,PPG,John Doe,1047,447,46769.75276,0.32,14483.75,434,,,,,
10113,16-03-23,Europe,Austria,Rome,TTD,Aki Tanaka,1026,183,25239.92,0.32,8076.77,664,,,,,
10114,01-03-23,Europe,Belgium,Oslo,TTD,John Doe,1005,418,12213.20627,0.5,6324.5,150,,,,,
10115,10-05-23,Europe,Spain,Brussels,LSG,John Doe,1051,102,25803.55905,0.28,7643.74,524,,,,,
10116,17-01-23,Europe,Spain,Oslo,PPG,Aki Tanaka,1008,363,57834.35716,0.24,14375.53,193,,,,,
10117,10-02-23,Europe,Italy,Birmingham,BPD,Aki Tanaka,1036,348,23314.93276,0.49,12086.44,36,,,,,
10118,23-03-23,Europe,Italy,Oslo,TTD,John Doe,1055,288,20256.97,0.36,7292.51,554,,,,,
10119,29-03-23,Europe,France,Birmingham,LSG,John Doe,1005,204,51539.43,0.25,12884.86,384,,,,,
10120,26-03-23,Europe,Italy,Porto,TTD,Jane Smith,1022,201,52736.59,0.25,13184.15,536,,,,,
10121,24-04-23,Europe,UK,Gothenburg,LSG,Aki Tanaka,1023,43,22413.91502,0.18,4254.8,423,,,,,
10122,10-02-23,Europe,Switzerland,London,LSG,Jane Smith,1008,335,20253.20197,0.34,7285.19,38,,,,,
10123,01-02-23,Europe,Switzerland,Copenhagen,LSG,Carlos Lopez,1051,397,39201.64796,0.4,16240.19,160,,,,,
10124,27-03-23,Europe,UK,Stockholm,TTD,Aki Tanaka,1019,2,16284.82,0.32,5211.14,698,,,,,
10125,17-03-23,Europe,Germany,Amsterdam,BPD,Carlos Lopez,1034,445,31602.7,0.46,14537.24,566,,,,,
10126,06-01-23,Europe,Austria,Berlin,BPD,Carlos Lopez,1006,212,12773.9,0.32,4087.65,266,,,,,
10127,20-04-23,Europe,France,Copenhagen,LSG,Aki Tanaka,1059,398,20634.77294,0.27,5875.61,57,,,,,
10128,18-04-23,Europe,Switzerland,Copenhagen,BPD,Carlos Lopez,1050,170,20255.45514,0.24,5126.76,204,,,,,
10129,07-04-23,Europe,Austria,Antwerp,BPD,John Doe,1049,143,47977.99877,0.24,10372.68,79,,,,,
10130,01-03-23,Europe,Belgium,Stockholm,TTD,Jane Smith,1017,93,19817.8595,0.26,5336.51,382,,,,,
10131,14-04-23,Europe,Sweden,Naples,BPD,John Doe,1057,122,51599.71915,0.5,27208.63,30,,,,,
10132,08-04-23,Europe,Belgium,Amsterdam,PPG,Carlos Lopez,1017,213,67554.86889,0.28,16538.91,589,,,,,
10133,13-02-23,Europe,Belgium,Amsterdam,LSG,John Doe,1015,394,9773.527377,0.33,3121.27,243,,,,,
10134,03-03-23,Europe,Netherlands,Dublin,PPG,Aki Tanaka,1039,440,26870.62,0.25,6717.66,688,,,,,
10135,12-02-23,Europe,Netherlands,Birmingham,TTD,Carlos Lopez,1037,373,21601.26,0.2,4320.25,129,,,,,
10136,06-05-23,Europe,Sweden,Brussels,TTD,Aki Tanaka,1031,256,24359.46,0.38,9256.59,594,,,,,
10137,10-05-23,Europe,Germany,Birmingham,PPG,Carlos Lopez,1022,437,18521.09024,0.34,6662.14,295,,,,,
10138,22-02-23,Europe,Belgium,Dublin,TTD,Carlos Lopez,1058,250,26914.39716,0.17,4427.92,178,,,,,
10139,07-05-23,Europe,Germany,Munich,BPD,Aki Tanaka,1025,105,14184.64519,0.46,5877.79,393,,,,,
10140,12-03-23,Europe,Switzerland,Lyon,PPG,Carlos Lopez,1019,314,20390.01,0.33,6728.7,433,,,,,
10141,12-03-23,Europe,Austria,Naples,BPD,Jane Smith,1054,230,46129.98,0.27,12455.09,644,,,,,
10142,27-01-23,Europe,France,Prague,BPD,Aki Tanaka,1007,469,23098.34207,0.42,10047.48,376,,,,,
10143,04-04-23,Europe,Austria,Oslo,TTD,Carlos Lopez,1002,355,15580.18278,0.19,3121.87,219,,,,,
10144,16-01-23,Europe,Sweden,Lyon,TTD,Jane Smith,1015,492,10586.65644,0.32,3508.61,604,,,,,
10145,22-03-23,Europe,UK,Warsaw,PPG,Jane Smith,1022,465,24140.23,0.34,8207.68,24,,,,,
10146,17-03-23,Europe,Switzerland,Paris,TTD,Carlos Lopez,1046,374,40387.5,0.42,16962.75,580,,,,,
10147,23-03-23,Europe,Austria,Porto,LSG,Jane Smith,1038,250,18931.77,0.28,5300.9,444,,,,,
10148,19-02-23,Europe,Sweden,Marseille,TTD,Carlos Lopez,1053,108,29175.23558,0.45,12705.53,254,,,,,
10149,28-01-23,Europe,Switzerland,Stockholm,LSG,Carlos Lopez,1007,62,55404.9072,0.39,22378.95,668,,,,,
10150,02-05-23,Europe,France,Salzburg,TTD,Carlos Lopez,1041,57,36558.75975,0.42,14859.58,692,,,,,
10151,17-02-23,Europe,Austria,Amsterdam,TTD,Carlos Lopez,1023,251,35397.99199,0.49,16785.74,319,,,,,
